iso_code	continent	location	date	total_cases	new_cases	new_cases_smoothed	total_deaths	new_deaths	new_deaths_smoothed	total_cases_per_million	new_cases_per_million	new_cases_smoothed_per_million	total_deaths_per_million	new_deaths_per_million	new_deaths_smoothed_per_million	reproduction_rate	icu_patients	icu_patients_per_million	weekly_icu_admissions	weekly_icu_admissions_per_million	weekly_hosp_admissions	weekly_hosp_admissions_per_million	total_tests	total_tests_per_thousand	new_tests_smoothed	new_tests_smoothed_per_thousand	positive_rate	tests_per_case	tests_units	total_vaccinations	people_vaccinated	people_fully_vaccinated	total_boosters	new_vaccinations	new_vaccinations_smoothed	total_vaccinations_per_hundred	people_vaccinated_per_hundred	people_fully_vaccinated_per_hundred	total_boosters_per_hundred	new_vaccinations_smoothed_per_million	new_people_vaccinated_smoothed	new_people_vaccinated_smoothed_per_hundred	stringency_index	population_density	median_age	aged_65_older	aged_70_older	gdp_per_capita	cardiovasc_death_rate	diabetes_prevalence	female_smokers	male_smokers	hospital_beds_per_thousand	life_expectancy	human_development_index	population	excess_mortality_cumulative_absolute	excess_mortality_cumulative	excess_mortality	excess_mortality_cumulative_per_million
DEU	Europe	Germany	2020-08-03	211086	0	691.86	9429	0	5.29	2510.35	0	8.23	112.14	0	0.06	1.24	267	3.2	NA	NA	387	4.64	NA	NA	86830	1.04	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.87	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-04	211086	0	691.86	9429	0	5.29	2510.35	0	8.23	112.14	0	0.06	1.24	260	3.12	NA	NA	385	4.62	NA	NA	89489	1.07	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.87	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-05	211086	0	691.86	9429	0	5.29	2510.35	0	8.23	112.14	0	0.06	1.24	240	2.88	NA	NA	411	4.93	NA	NA	92148	1.1	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.87	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-06	211086	0	691.86	9429	0	5.29	2510.35	0	8.23	112.14	0	0.06	1.24	237	2.84	NA	NA	403	4.83	NA	NA	94806	1.14	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.87	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-07	211086	0	691.86	9429	0	5.29	2510.35	0	8.23	112.14	0	0.06	1.25	227	2.72	NA	NA	403	4.83	NA	NA	97465	1.17	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.72	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-08	211086	0	691.86	9429	0	5.29	2510.35	0	8.23	112.14	0	0.06	1.24	229	2.75	NA	NA	412	4.94	NA	NA	100124	1.2	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-09	217153	6067	866.71	9463	34	4.86	2582.5	72.15	10.31	112.54	0.4	0.06	1.24	234	2.81	NA	NA	418	5.01	9260128	111.02	102782	1.23	0.01	100	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-13554.8	-2.26	2.73	-162.67
DEU	Europe	Germany	2020-08-10	217153	0	866.71	9463	0	4.86	2582.5	0	10.31	112.54	0	0.06	1.24	228	2.74	NA	NA	406	4.87	NA	NA	105879	1.27	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-11	217153	0	866.71	9463	0	4.86	2582.5	0	10.31	112.54	0	0.06	1.25	231	2.77	NA	NA	427	5.12	NA	NA	108975	1.31	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-12	217153	0	866.71	9463	0	4.86	2582.5	0	10.31	112.54	0	0.06	1.26	221	2.65	NA	NA	408	4.89	NA	NA	112071	1.34	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-13	217153	0	866.71	9463	0	4.86	2582.5	0	10.31	112.54	0	0.06	1.26	224	2.69	NA	NA	424	5.09	NA	NA	115167	1.38	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-14	217153	0	866.71	9463	0	4.86	2582.5	0	10.31	112.54	0	0.06	1.25	230	2.76	NA	NA	441	5.29	NA	NA	118263	1.42	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-15	217153	0	866.71	9463	0	4.86	2582.5	0	10.31	112.54	0	0.06	1.24	228	2.74	NA	NA	448	5.37	NA	NA	121360	1.46	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-16	225124	7971	1138.71	9494	31	4.43	2677.3	94.8	13.54	112.91	0.37	0.05	1.23	225	2.7	NA	NA	437	5.24	10131319	121.47	124456	1.49	0.01	100	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-10675.5	-1.73	17.1	-128.11
DEU	Europe	Germany	2020-08-17	225124	0	1138.71	9494	0	4.43	2677.3	0	13.54	112.91	0	0.05	1.22	227	2.72	NA	NA	446	5.35	NA	NA	127788	1.53	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-18	225124	0	1138.71	9494	0	4.43	2677.3	0	13.54	112.91	0	0.05	1.22	220	2.64	NA	NA	446	5.35	NA	NA	131119	1.57	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-19	225124	0	1138.71	9494	0	4.43	2677.3	0	13.54	112.91	0	0.05	1.21	227	2.72	NA	NA	457	5.48	NA	NA	134451	1.61	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-20	225124	0	1138.71	9494	0	4.43	2677.3	0	13.54	112.91	0	0.05	1.2	230	2.76	NA	NA	444	5.33	NA	NA	137783	1.65	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-21	225124	0	1138.71	9494	0	4.43	2677.3	0	13.54	112.91	0	0.05	1.18	237	2.84	NA	NA	442	5.3	NA	NA	141115	1.69	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-22	225124	0	1138.71	9494	0	4.43	2677.3	0	13.54	112.91	0	0.05	1.17	232	2.78	NA	NA	439	5.27	NA	NA	144447	1.73	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-23	234704	9580	1368.57	9525	31	4.43	2791.23	113.93	16.28	113.28	0.37	0.05	1.14	245	2.94	NA	NA	446	5.35	11165768	133.87	147778	1.77	0.01	111.1	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.94	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-9762	-1.54	5.49	-117.15
DEU	Europe	Germany	2020-08-24	234704	0	1368.57	9525	0	4.43	2791.23	0	16.28	113.28	0	0.05	1.12	245	2.94	NA	NA	435	5.22	NA	NA	149802	1.8	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.72	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-25	234704	0	1368.57	9525	0	4.43	2791.23	0	16.28	113.28	0	0.05	1.1	225	2.7	NA	NA	426	5.11	NA	NA	151826	1.82	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.72	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-26	234704	0	1368.57	9525	0	4.43	2791.23	0	16.28	113.28	0	0.05	1.08	227	2.72	NA	NA	411	4.93	NA	NA	153850	1.84	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.72	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-27	234704	0	1368.57	9525	0	4.43	2791.23	0	16.28	113.28	0	0.05	1.06	240	2.88	NA	NA	397	4.76	NA	NA	155874	1.87	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.72	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-28	234704	0	1368.57	9525	0	4.43	2791.23	0	16.28	113.28	0	0.05	1.04	236	2.83	NA	NA	395	4.74	NA	NA	157898	1.89	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.72	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-29	234704	0	1368.57	9525	0	4.43	2791.23	0	16.28	113.28	0	0.05	1.03	241	2.89	NA	NA	383	4.59	NA	NA	159922	1.92	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.72	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-08-30	243548	8844	1263.43	9543	18	2.57	2896.41	105.18	15.02	113.49	0.21	0.03	1.02	244	2.93	NA	NA	372	4.46	12299391	147.46	161946	1.94	0.01	142.9	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.72	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-9908.3	-1.53	-0.87	-118.91
DEU	Europe	Germany	2020-08-31	243548	0	1263.43	9543	0	2.57	2896.41	0	15.02	113.49	0	0.03	1.02	245	2.94	NA	NA	376	4.51	NA	NA	160300	1.92	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.72	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-01	243548	0	1263.43	9543	0	2.57	2896.41	0	15.02	113.49	0	0.03	1.01	234	2.81	NA	NA	367	4.4	NA	NA	158653	1.9	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.72	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-02	243548	0	1263.43	9543	0	2.57	2896.41	0	15.02	113.49	0	0.03	1.01	227	2.72	NA	NA	377	4.52	NA	NA	157006	1.88	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.72	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-03	243548	0	1263.43	9543	0	2.57	2896.41	0	15.02	113.49	0	0.03	1.01	222	2.66	NA	NA	377	4.52	NA	NA	155360	1.86	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.87	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-04	243548	0	1263.43	9543	0	2.57	2896.41	0	15.02	113.49	0	0.03	1.02	224	2.69	NA	NA	371	4.45	NA	NA	153713	1.84	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-05	243548	0	1263.43	9543	0	2.57	2896.41	0	15.02	113.49	0	0.03	1.04	222	2.66	NA	NA	377	4.52	NA	NA	152067	1.82	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-06	252157	8609	1229.86	9578	35	5	2998.79	102.38	14.63	113.91	0.42	0.06	1.05	218	2.62	NA	NA	398	4.77	13352333	160.08	150420	1.8	0.01	125	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-9508.6	-1.43	2.44	-114.11
DEU	Europe	Germany	2020-09-07	252157	0	1229.86	9578	0	5	2998.79	0	14.63	113.91	0	0.06	1.07	228	2.74	NA	NA	405	4.86	NA	NA	152370	1.83	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-08	252157	0	1229.86	9578	0	5	2998.79	0	14.63	113.91	0	0.06	1.08	230	2.76	NA	NA	406	4.87	NA	NA	154319	1.85	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-09	252157	0	1229.86	9578	0	5	2998.79	0	14.63	113.91	0	0.06	1.08	227	2.72	NA	NA	405	4.86	NA	NA	156269	1.87	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-10	252157	0	1229.86	9578	0	5	2998.79	0	14.63	113.91	0	0.06	1.08	233	2.8	NA	NA	428	5.13	NA	NA	158218	1.9	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-11	252157	0	1229.86	9578	0	5	2998.79	0	14.63	113.91	0	0.06	1.09	220	2.64	NA	NA	445	5.34	NA	NA	160168	1.92	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-12	252157	0	1229.86	9578	0	5	2998.79	0	14.63	113.91	0	0.06	1.1	233	2.8	NA	NA	449	5.39	NA	NA	162117	1.94	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-13	261942	9785	1397.86	9646	68	9.71	3115.16	116.37	16.62	114.72	0.81	0.12	1.11	236	2.83	NA	NA	458	5.49	14500798	173.85	164066	1.97	0.01	111.1	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-8985.1	-1.32	3.15	-107.83
DEU	Europe	Germany	2020-09-14	261942	0	1397.86	9646	0	9.71	3115.16	0	16.62	114.72	0	0.12	1.13	237	2.84	NA	NA	474	5.69	NA	NA	164054	1.97	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-15	261942	0	1397.86	9646	0	9.71	3115.16	0	16.62	114.72	0	0.12	1.14	236	2.83	NA	NA	503	6.03	NA	NA	164043	1.97	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-16	261942	0	1397.86	9646	0	9.71	3115.16	0	16.62	114.72	0	0.12	1.16	233	2.8	NA	NA	547	6.56	NA	NA	164031	1.97	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-17	261942	0	1397.86	9646	0	9.71	3115.16	0	16.62	114.72	0	0.12	1.16	238	2.86	NA	NA	578	6.93	NA	NA	164019	1.97	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-18	261942	0	1397.86	9646	0	9.71	3115.16	0	16.62	114.72	0	0.12	1.16	246	2.95	NA	NA	642	7.7	NA	NA	164007	1.97	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-19	261942	0	1397.86	9646	0	9.71	3115.16	0	16.62	114.72	0	0.12	1.16	257	3.08	NA	NA	686	8.23	NA	NA	163995	1.97	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-20	274227	12285	1755	9728	82	11.71	3261.26	146.1	20.87	115.69	0.98	0.14	1.15	268	3.22	NA	NA	684	8.2	15648677	187.62	163983	1.97	0.01	83.3	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-8107.8	-1.16	5.26	-97.3
DEU	Europe	Germany	2020-09-21	274227	0	1755	9728	0	11.71	3261.26	0	20.87	115.69	0	0.14	1.15	267	3.2	NA	NA	686	8.23	NA	NA	165460	1.98	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-22	274227	0	1755	9728	0	11.71	3261.26	0	20.87	115.69	0	0.14	1.14	278	3.34	NA	NA	716	8.59	NA	NA	166938	2	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-23	274227	0	1755	9728	0	11.71	3261.26	0	20.87	115.69	0	0.14	1.14	293	3.51	NA	NA	713	8.55	NA	NA	168415	2.02	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-24	274227	0	1755	9728	0	11.71	3261.26	0	20.87	115.69	0	0.14	1.14	296	3.55	NA	NA	748	8.97	NA	NA	169893	2.04	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-25	274227	0	1755	9728	0	11.71	3261.26	0	20.87	115.69	0	0.14	1.14	301	3.61	NA	NA	756	9.07	NA	NA	171370	2.06	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-26	274227	0	1755	9728	0	11.71	3261.26	0	20.87	115.69	0	0.14	1.15	312	3.74	NA	NA	754	9.04	NA	NA	172848	2.07	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-27	287291	13064	1866.29	9838	110	15.71	3416.62	155.36	22.2	117	1.31	0.19	1.16	325	3.9	NA	NA	780	9.36	16868956	202.24	174326	2.09	0.01	83.3	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-7504.5	-1.05	3.58	-90.06
DEU	Europe	Germany	2020-09-28	287291	0	1866.29	9838	0	15.71	3416.62	0	22.2	117	0	0.19	1.17	353	4.23	NA	NA	787	9.44	NA	NA	172465	2.07	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-29	287291	0	1866.29	9838	0	15.71	3416.62	0	22.2	117	0	0.19	1.17	352	4.22	NA	NA	797	9.56	NA	NA	170605	2.04	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-09-30	287291	0	1866.29	9838	0	15.71	3416.62	0	22.2	117	0	0.19	1.18	355	4.26	NA	NA	826	9.91	NA	NA	168745	2.02	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-10-01	287291	0	1866.29	9838	0	15.71	3416.62	0	22.2	117	0	0.19	1.19	362	4.34	NA	NA	837	10.04	NA	NA	166885	2	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-10-02	287291	0	1866.29	9838	0	15.71	3416.62	0	22.2	117	0	0.19	1.21	373	4.47	NA	NA	830	9.96	NA	NA	165024	1.98	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-10-03	287291	0	1866.29	9838	0	15.71	3416.62	0	22.2	117	0	0.19	1.24	403	4.83	NA	NA	848	10.17	NA	NA	163164	1.96	NA	NA	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	NA	NA	NA	NA
DEU	Europe	Germany	2020-10-04	303237	15946	2278	9959	121	17.29	3606.26	189.64	27.09	118.44	1.44	0.21	1.27	424	5.09	NA	NA	881	10.57	17998083	215.78	161304	1.93	0.02	55.6	tests performed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.54	237.02	46.6	21.45	15.96	45229.24	156.14	8.31	28.2	33.1	8	81.33	0.95	83369840	-6902.2	-0.94	3.54	-82.83
